Date,City,AQI,PM2.5,PM10,Ozone,NO2,CO,SO2,Temperature,Humidity
2024-05-15,San Antonio,92,25.48,59.58,77.27,45.73,2.688,14.4,27.0,51.4
2023-03-06,Fort Worth,126,28.36,61.24,82.47,37.88,2.421,15.3,26.2,31.0
2024-07-07,Austin,90,25.22,54.85,66.22,35.59,2.194,14.68,5.2,61.4
2023-11-12,San Diego,76,12.48,28.22,53.9,37.21,1.85,3.39,9.8,91.4
2024-06-30,Columbus,89,20.75,50.46,55.41,39.74,1.97,7.03,22.8,58.7
2023-05-26,Philadelphia,110,24.11,61.65,77.96,44.6,2.058,,23.3,28.6
2024-04-05,New York,129,30.19,70.81,101.64,44.18,2.029,12.37,34.7,10.7
2023-02-07,Philadelphia,108,26.79,52.62,80.72,39.67,2.673,15.07,22.1,38.7
2023-02-27,Philadelphia,134,24.21,62.23,104.94,34.81,2.198,15.25,34.2,35.8
2023-02-13,San Antonio,115,28.6,67.01,90.46,51.16,2.536,12.84,34.2,23.5
2023-05-02,Houston,,35.85,86.66,73.86,49.58,,17.76,28.9,42.0
2024-10-31,Austin,72,18.21,35.29,60.86,33.93,2.091,12.75,-0.7,86.4
2024-06-19,San Diego,103,22.47,53.42,33.15,32.51,2.03,14.68,22.3,76.8
2024-11-25,Columbus,100,23.08,49.14,46.23,34.48,2.49,17.23,9.6,62.6
2024-07-03,Chicago,125,29.68,55.45,74.27,38.56,2.299,17.74,10.3,58.0
2024-08-16,Houston,121,25.76,60.03,55.01,46.83,2.367,17.39,8.5,93.7
2023-03-15,New York,140,32.18,69.29,90.58,34.1,2.174,19.54,31.7,60.3
2023-05-25,San Diego,95,25.48,52.55,51.89,35.29,1.68,13.39,24.1,
2024-10-31,New York,95,25.74,55.13,54.47,40.6,2.469,14.53,1.1,86.6
2024-04-27,Charlotte,111,27.37,60.02,68.65,43.59,2.272,18.72,26.6,38.5
2024-09-25,New York,103,16.2,37.47,62.48,41.83,1.872,12.9,-0.1,67.5
2023-09-06,Jacksonville,100,23.97,38.23,59.38,,1.448,11.13,6.9,86.1
2024-10-26,Chicago,110,24.6,51.48,59.32,48.32,2.241,11.68,-1.4,93.9
2023-01-15,Chicago,136,30.54,68.09,54.26,50.45,2.471,15.34,15.7,66.0
2024-10-09,New York,89,22.91,44.0,49.98,40.37,1.956,18.56,-6.4,89.6
2023-11-11,Columbus,,19.77,46.93,67.29,40.26,2.222,12.6,2.2,76.7
2023-04-10,San Diego,104,28.69,62.43,57.62,34.09,2.042,10.94,21.8,30.9
2024-09-17,Chicago,87,19.7,50.92,48.62,45.88,2.11,16.05,-2.6,88.4
2024-08-28,Los Angeles,121,29.24,60.12,62.12,,3.36,20.11,10.4,71.4
2023-04-19,Los Angeles,125,29.32,66.58,88.36,53.76,3.024,17.33,25.9,22.3
2024-05-24,San Jose,102,25.86,61.63,65.73,43.6,1.985,12.83,22.0,41.7
2024-09-22,Houston,109,29.6,69.54,55.27,42.92,2.538,16.17,-5.6,89.3
2023-03-06,Fort Worth,135,25.04,48.71,112.96,44.53,1.719,15.67,,38.7
2023-07-27,San Antonio,109,24.53,47.93,54.16,45.05,1.989,19.77,11.2,73.4
2023-12-12,Fort Worth,120,28.15,74.75,62.56,,2.491,10.34,5.2,59.1
2024-11-25,San Antonio,82,20.02,47.8,50.8,39.82,2.001,17.79,11.1,68.6
2023-11-29,Los Angeles,106,26.76,56.82,65.71,55.71,3.613,16.64,6.4,68.4
2024-12-01,San Jose,110,25.02,53.68,57.77,,2.196,13.1,9.0,81.5
2024-07-12,Chicago,106,22.05,51.61,66.48,44.69,2.218,18.8,5.1,78.8
2023-11-26,Columbus,102,21.48,44.8,51.15,40.52,1.667,19.86,12.0,66.4
2023-08-07,Fort Worth,113,25.9,50.69,49.83,38.37,1.828,14.9,1.5,68.1
2023-02-16,San Jose,82,23.1,45.6,66.78,40.38,1.273,19.22,27.5,37.9
2023-06-27,Philadelphia,103,26.18,53.99,58.67,44.51,2.415,16.44,23.0,51.0
2023-03-06,Los Angeles,148,34.22,75.06,111.19,53.27,,24.59,35.8,27.8
2023-10-08,Chicago,84,21.22,38.18,52.27,50.71,2.646,18.77,-2.5,89.0
2024-03-01,Chicago,126,30.63,64.02,64.03,38.7,2.619,19.05,20.2,14.1
2024-12-14,Philadelphia,144,31.66,70.46,55.18,42.14,2.225,15.6,5.6,83.5
2024-07-20,Chicago,100,23.84,56.25,55.75,49.03,2.248,20.3,9.9,60.4
2024-03-25,Houston,150,38.89,85.42,93.2,,2.072,17.08,29.0,33.3
2024-08-18,New York,117,27.44,60.33,48.83,35.75,2.147,19.66,7.7,78.2
2023-05-17,Los Angeles,142,36.7,85.9,101.55,49.82,2.253,22.11,28.8,40.8
2024-10-09,San Jose,497,18.36,40.81,59.33,42.61,1.462,8.38,-3.1,72.6
2024-01-21,Fort Worth,105,23.94,51.21,73.2,46.6,2.078,17.99,15.7,42.8
2023-06-11,New York,118,25.56,62.33,80.48,377.26,2.084,16.13,25.4,63.5
2024-05-13,Los Angeles,131,32.17,77.5,86.56,52.23,2.807,11.68,24.1,58.1
2023-01-07,New York,113,24.84,52.93,83.91,37.48,1.914,15.01,31.0,20.4
2023-07-03,Charlotte,99,24.27,55.45,44.72,44.36,1.759,15.78,17.3,70.9
2023-04-02,Jacksonville,112,24.09,53.29,76.05,41.12,1.972,16.98,29.1,34.3
2024-10-29,San Jose,90,19.42,45.61,51.01,30.41,1.812,15.02,-3.4,88.4
2023-10-18,San Antonio,99,22.33,47.78,70.1,39.97,1.843,9.86,-1.1,92.7
2024-12-11,Fort Worth,115,28.6,58.2,59.93,43.01,2.537,15.22,5.3,71.3
2024-05-02,Jacksonville,85,25.72,51.3,69.44,44.75,1.861,12.84,24.1,38.9
2023-05-10,Houston,121,30.88,75.36,70.82,43.79,3.017,18.03,24.4,15.1
2023-05-27,Austin,99,20.67,43.39,69.67,42.3,1.686,16.47,25.9,51.4
2023-10-05,Dallas,92,19.44,50.86,63.25,42.33,2.172,17.93,-6.2,
2024-04-06,San Antonio,109,21.94,46.32,83.92,31.74,2.351,12.7,35.6,36.3
2023-09-02,Chicago,96,26.3,47.01,47.9,46.86,2.185,7.7,-10.3,91.1
2024-09-17,Jacksonville,97,23.28,44.0,56.21,38.04,1.385,15.27,4.0,75.7
2023-02-08,San Jose,94,23.43,44.85,60.63,39.41,1.952,6.4,16.6,53.1
2023-07-04,Jacksonville,92,,41.33,40.79,40.26,2.216,12.15,17.4,58.2
2024-05-26,San Jose,95,19.59,46.89,46.41,44.78,1.438,9.52,14.2,47.3
2023-04-01,Austin,115,26.92,61.77,85.13,37.57,1.965,,32.2,32.4
2023-11-05,Philadelphia,98,21.78,46.88,,43.1,1.642,19.13,-3.1,94.6
2024-03-04,New York,122,27.75,59.37,80.1,44.71,2.681,,31.2,27.1
2024-07-25,Houston,99,26.86,51.99,57.07,55.45,2.517,19.16,7.6,66.0
2023-07-16,Los Angeles,135,34.05,73.59,79.23,55.44,2.772,17.59,15.6,93.9
2024-06-26,Los Angeles,124,31.21,64.84,64.48,47.26,2.468,17.46,16.3,53.4
2024-09-25,Philadelphia,114,27.84,62.67,44.26,46.19,2.23,17.79,4.3,79.8
2024-07-06,Dallas,125,28.24,70.91,42.85,47.88,,13.75,13.1,55.7
2023-08-13,San Diego,100,21.84,44.08,46.98,38.14,1.375,21.14,2.2,70.4
2024-10-03,Austin,91,26.01,45.31,49.89,35.9,1.852,12.25,-4.9,95.7
2023-08-02,Phoenix,107,26.08,52.82,43.99,41.26,2.123,16.61,4.1,68.4
2023-02-24,Houston,150,33.67,70.97,96.33,61.07,2.21,17.77,32.4,30.7
2023-04-26,Fort Worth,118,26.59,69.1,79.94,45.78,2.113,19.35,28.4,32.6
2023-06-02,Austin,88,19.81,40.84,59.23,40.07,2.006,13.22,20.8,51.2
2024-04-30,San Diego,108,25.55,60.39,77.91,28.72,1.811,15.1,32.9,28.6
2023-06-30,Chicago,118,26.41,,81.62,53.48,2.42,8.79,26.3,55.6
2024-11-17,Charlotte,95,23.98,51.44,49.85,38.59,1.926,15.32,0.5,77.9
2023-02-14,New York,137,28.28,64.83,88.61,42.44,2.354,24.27,33.8,34.8
2024-10-22,Philadelphia,107,25.85,50.71,46.59,40.57,2.62,13.89,-0.7,90.6
2023-10-19,Houston,100,22.48,40.19,36.08,45.83,2.562,18.0,10.4,73.8
2024-03-21,Phoenix,146,37.12,74.27,78.78,48.42,2.531,14.98,24.8,28.6
2023-12-09,San Jose,106,24.09,45.11,39.58,34.54,1.711,16.14,7.2,71.2
2024-04-09,New York,132,29.36,63.23,92.21,40.65,2.417,24.72,27.7,40.8
2023-04-17,Jacksonville,99,24.33,61.41,79.79,39.11,1.678,19.3,29.2,47.3
2023-02-23,Charlotte,139,29.45,66.44,71.37,43.52,2.56,16.9,27.1,50.9
2024-07-04,Chicago,92,27.51,53.78,53.37,44.43,2.509,20.87,9.7,63.3
2023-06-11,Fort Worth,120,28.72,63.74,81.73,39.24,2.392,18.79,17.6,54.8
2023-01-30,San Diego,111,24.68,48.51,58.65,33.46,1.655,16.95,22.3,70.9
2024-06-11,Los Angeles,135,35.16,78.62,61.1,48.2,3.07,17.8,18.4,39.0
2023-03-14,Charlotte,118,29.18,69.08,74.62,49.16,2.266,17.43,28.3,18.7
2023-08-29,Jacksonville,94,24.4,52.07,71.59,40.33,2.024,21.79,5.0,75.6
2024-03-31,San Jose,106,22.11,57.16,59.57,,1.804,11.54,14.5,35.6
2024-08-16,Philadelphia,100,23.76,41.2,50.38,47.93,2.45,14.35,4.8,87.1
2024-03-05,Houston,157,34.48,78.17,99.7,63.28,2.515,19.91,27.5,28.3
2024-11-24,Charlotte,113,25.65,59.08,50.3,45.63,1.782,16.02,9.5,56.0
2023-11-30,Houston,139,34.5,73.7,68.72,49.39,2.29,21.98,6.0,96.3
2023-04-23,Philadelphia,132,28.67,69.12,76.71,48.91,1.819,10.45,30.8,36.1
2023-08-22,Los Angeles,101,27.76,51.92,54.78,53.82,2.617,21.19,-3.5,72.5
2023-08-31,Jacksonville,77,18.81,44.43,62.96,41.83,1.902,12.33,-9.4,85.8
2024-02-27,Columbus,111,26.53,60.45,80.95,47.25,2.543,14.48,30.6,28.3
2023-07-24,San Antonio,105,27.03,56.54,59.91,40.39,1.817,12.57,4.0,62.9
2023-08-14,Los Angeles,89,24.03,52.94,63.27,49.16,2.705,20.81,3.3,77.5
2024-04-27,San Jose,127,26.17,59.25,93.18,36.88,2.062,21.41,32.9,30.8
2024-05-11,New York,145,32.8,68.47,68.54,43.41,1.868,18.12,18.9,34.6
2024-03-22,Chicago,154,35.65,73.84,86.27,47.4,2.656,14.82,27.5,39.6
2023-08-10,Charlotte,101,23.4,48.09,49.02,38.83,2.018,9.39,7.1,71.0
2024-09-16,San Diego,79,14.27,37.99,49.76,31.7,1.933,13.09,-5.6,66.3
2023-07-02,San Antonio,130,26.06,56.42,46.09,37.43,1.911,14.99,18.5,67.8
2024-01-18,Chicago,106,27.33,51.66,63.23,40.51,,12.0,21.0,42.2
2024-04-13,Jacksonville,160,30.23,70.29,105.39,40.96,1.548,12.87,37.7,19.6
2023-07-18,Austin,119,24.14,48.97,45.74,36.53,2.026,12.35,15.2,72.3
2024-01-03,Phoenix,101,23.94,54.36,70.62,51.26,2.308,20.74,19.6,50.8
2023-07-27,Philadelphia,99,,47.66,61.46,46.66,2.34,14.26,12.4,72.2
2023-05-11,New York,121,29.8,,72.99,39.76,,10.53,24.3,37.8
2024-12-09,San Jose,100,25.51,45.97,41.32,36.99,1.484,12.03,4.5,59.3
2023-03-03,Phoenix,152,34.71,74.27,110.18,48.49,2.023,15.53,41.0,23.1
2023-05-20,Los Angeles,156,31.74,79.46,81.14,49.02,3.221,,21.5,38.2
2024-04-21,San Diego,105,19.88,46.49,84.33,31.41,1.432,15.29,29.1,42.5
2024-03-04,Chicago,136,31.48,72.67,97.43,40.97,2.173,11.46,35.2,31.9
2023-12-18,Houston,128,28.95,68.08,70.31,46.72,2.65,15.86,11.2,70.3
2023-10-30,San Jose,78,17.38,31.54,35.06,32.59,2.002,7.02,3.6,72.2
2023-06-10,Fort Worth,107,29.48,64.61,80.04,41.12,2.305,12.52,20.1,53.9
2024-10-15,San Jose,100,26.61,49.52,42.3,37.46,2.12,13.79,4.0,78.8
2023-06-24,San Jose,77,20.64,49.41,40.0,37.34,1.785,14.52,20.5,60.0
2024-07-20,Columbus,91,20.06,50.44,54.04,33.27,2.072,16.47,11.8,71.7
2023-08-24,Los Angeles,133,33.74,69.69,55.66,46.09,3.002,20.86,10.0,88.5
2024-02-26,Columbus,113,26.72,61.28,60.59,37.83,2.275,18.89,16.6,53.9
2024-06-18,San Diego,108,27.48,66.32,70.75,39.38,2.09,2.08,21.1,48.8
2023-08-10,San Jose,92,23.41,50.36,71.96,41.53,1.953,15.18,-0.4,
2024-04-29,Columbus,104,23.89,56.1,66.04,45.03,2.072,13.19,27.0,44.5
2024-04-18,Phoenix,131,34.0,81.41,78.2,45.23,2.487,23.86,31.1,22.9
2023-01-15,Jacksonville,121,23.77,64.74,79.17,36.31,1.663,16.01,26.6,69.6
2024-03-14,Jacksonville,151,34.42,74.11,66.79,39.94,1.688,12.34,24.0,44.4
2023-09-10,Houston,118,29.33,62.23,68.63,50.18,2.297,20.19,-0.4,
2023-12-02,San Antonio,110,24.14,53.21,47.16,,1.926,21.46,6.7,90.5
2024-08-16,Houston,109,27.23,54.43,57.19,60.03,2.702,18.96,-7.7,95.8
2024-08-28,Chicago,117,24.51,62.45,64.47,45.06,2.43,14.07,-2.9,76.4
2024-11-21,San Antonio,106,24.63,44.91,62.11,41.72,1.766,7.71,6.4,80.2
2024-08-10,Charlotte,80,17.25,46.68,46.43,49.2,2.096,15.14,4.1,85.0
2023-01-06,San Antonio,130,32.05,67.21,45.23,40.42,1.874,14.17,11.8,65.8
2023-02-15,New York,111,25.4,63.35,69.7,55.2,2.263,17.88,23.6,33.7
2024-04-26,Jacksonville,127,30.44,70.31,96.11,36.75,2.274,16.72,33.6,20.0
2024-05-31,New York,121,29.08,65.48,73.98,49.06,,22.64,30.2,47.8
2024-03-11,Dallas,125,29.96,62.23,102.41,39.38,1.747,19.05,26.6,22.4
2024-02-08,San Diego,121,24.21,59.13,85.58,30.61,1.924,10.27,36.7,55.1
2024-12-14,Columbus,94,27.91,55.7,60.18,33.76,2.2,17.17,5.4,
2023-04-11,San Diego,94,21.64,50.52,73.6,30.92,1.726,10.94,27.2,46.4
2024-05-22,Houston,124,27.71,66.93,103.94,53.04,2.366,16.52,32.0,36.3
2023-03-27,Dallas,124,29.57,61.16,99.11,40.34,,16.64,32.6,35.9
2023-01-13,Jacksonville,87,19.91,44.11,66.23,43.57,1.975,10.06,20.6,49.2
2024-02-21,Houston,147,37.15,83.51,75.26,48.06,2.607,17.48,19.1,27.9
2023-05-16,Philadelphia,116,28.41,71.55,,40.05,2.312,19.29,27.2,30.3
2023-10-30,Houston,116,20.62,52.59,64.13,45.03,3.074,25.16,6.9,73.4
2024-10-25,Los Angeles,122,29.73,61.46,54.24,51.92,3.532,18.89,-0.1,87.4
2023-01-17,San Diego,90,21.27,46.04,63.93,43.79,2.163,11.54,15.6,38.3
2024-11-16,Phoenix,133,32.49,77.59,49.72,42.81,2.466,12.84,-1.4,81.1
2023-06-15,Jacksonville,111,27.34,63.31,75.36,35.17,2.048,10.94,20.8,33.1
2024-04-15,Columbus,94,24.08,59.93,82.64,34.83,1.972,15.2,30.3,28.3
2024-08-07,Jacksonville,96,28.21,55.65,38.17,44.69,1.859,15.5,2.6,81.2
2024-08-20,New York,105,28.63,65.64,48.88,44.1,2.034,16.97,-1.1,92.1
2024-04-10,San Diego,96,25.01,56.47,83.32,34.58,1.564,17.05,,36.1
2023-05-22,Columbus,119,24.5,53.91,98.25,36.51,2.164,9.85,28.8,34.3
2024-12-21,San Antonio,121,26.39,54.75,58.76,45.8,2.328,17.15,13.4,74.2
2023-07-09,Fort Worth,115,,52.53,61.14,44.26,2.464,13.79,17.4,70.9
2024-01-15,Austin,114,23.73,47.52,92.41,35.98,,12.37,27.5,49.2
2024-04-20,Jacksonville,115,26.29,,69.32,38.8,1.951,14.35,26.3,41.2
2024-10-10,New York,97,25.15,47.31,66.26,42.05,2.186,17.25,-1.4,82.3
2024-10-04,Los Angeles,128,29.14,60.99,71.31,54.03,2.741,15.3,-1.4,79.8
2024-01-30,Charlotte,106,23.68,58.35,58.81,40.3,1.999,8.56,19.4,65.1
2024-12-08,Philadelphia,123,,56.5,43.05,36.91,1.916,12.75,3.6,76.2
2024-06-27,New York,134,32.78,68.13,57.42,43.67,2.765,20.91,7.6,55.3
2023-10-31,San Antonio,98,21.8,44.75,64.97,37.19,1.706,22.37,8.7,84.0
2023-10-04,Jacksonville,70,,37.62,57.35,37.39,1.965,8.86,3.2,78.5
2024-09-19,Dallas,88,21.01,48.97,53.52,51.42,1.748,17.16,4.0,84.9
2024-08-12,Fort Worth,93,23.14,,51.39,44.97,2.168,9.34,4.2,78.4
2023-08-01,Fort Worth,93,24.43,54.58,47.52,36.09,1.74,,16.4,74.2
2024-12-02,Los Angeles,105,22.93,56.46,68.3,45.74,2.9,19.99,6.4,70.8
2024-09-27,Charlotte,88,22.42,36.45,59.46,44.83,1.744,15.81,1.9,94.2
2023-12-10,Jacksonville,131,29.9,65.13,30.35,36.19,1.474,17.04,12.6,60.7
2023-02-26,Dallas,134,32.54,69.15,89.46,43.48,2.584,12.22,29.8,30.5
2024-11-21,Philadelphia,110,23.35,55.23,47.95,49.1,2.361,16.6,11.5,72.8
2023-02-22,Los Angeles,144,31.21,66.29,88.76,50.2,2.812,12.98,28.2,
2024-01-28,Philadelphia,126,28.94,57.72,69.58,45.9,2.192,14.05,5.4,64.8
2024-04-21,San Jose,125,28.58,60.2,77.49,30.83,1.863,13.7,30.3,50.6
2023-02-11,Philadelphia,114,25.32,57.16,78.11,48.56,2.328,23.51,25.3,48.8
2024-01-11,Chicago,121,26.85,56.05,64.31,44.39,2.313,19.76,13.4,53.8
2024-10-25,Dallas,,28.37,58.01,56.32,42.71,2.402,22.41,5.1,93.7
2024-12-22,Los Angeles,123,29.56,67.49,71.66,46.81,2.481,18.22,22.8,56.1
2024-07-28,Jacksonville,113,25.63,50.63,49.21,41.55,2.078,16.36,7.1,73.3
2023-07-29,Chicago,100,26.89,59.62,67.6,44.29,2.074,17.32,11.3,62.4
2023-12-09,Houston,110,28.84,60.6,58.98,52.88,2.731,17.0,14.1,72.9
2024-07-06,Los Angeles,120,27.44,62.59,68.4,50.97,2.57,21.87,19.0,44.6
2024-10-26,San Diego,82,16.53,23.5,63.4,30.78,1.942,16.03,-0.5,78.8
2024-08-17,Columbus,89,20.13,43.57,63.15,41.31,1.9,17.31,7.1,78.8
2024-12-20,Houston,144,33.03,69.11,72.37,55.73,2.222,20.24,8.1,93.1
2023-08-19,Philadelphia,105,22.21,51.85,61.87,36.32,2.18,15.99,-3.9,80.8
2023-12-28,Charlotte,109,23.1,48.1,63.7,43.51,1.818,13.22,14.7,64.9
2023-10-01,Dallas,120,26.13,61.99,52.04,46.49,2.478,16.39,-1.6,91.6
2024-11-27,San Antonio,91,21.35,40.48,37.33,41.52,1.989,12.99,-2.5,79.4
2023-10-11,New York,95,23.7,54.21,56.06,43.85,2.094,14.66,-7.0,96.4
2023-03-06,Philadelphia,130,25.87,52.6,100.2,35.8,1.565,12.4,30.2,25.9
2023-12-20,San Diego,75,20.86,49.35,46.81,32.31,1.098,11.45,11.9,51.2
2024-05-12,Dallas,132,31.59,66.14,71.86,45.05,2.126,17.28,15.3,53.1
2024-06-23,Columbus,125,27.24,59.81,53.71,33.64,2.033,16.94,20.1,53.0
2023-05-06,San Diego,108,27.78,56.17,70.24,29.39,2.566,5.77,25.7,46.8
2024-12-27,Dallas,116,27.29,54.38,,41.21,2.069,19.43,7.5,71.3
2024-11-25,Columbus,111,26.54,49.59,52.7,33.86,1.995,9.66,3.6,79.1
2024-06-29,Charlotte,76,19.97,48.51,69.86,39.05,2.18,14.27,11.7,52.9
2023-10-27,San Diego,85,22.8,45.26,46.28,37.76,1.414,11.49,4.3,85.4
2024-09-27,Philadelphia,97,24.98,49.39,56.98,51.04,1.668,25.99,9.5,77.1
2024-11-20,Jacksonville,119,29.37,64.85,51.49,32.36,1.669,17.16,2.4,
2023-03-09,Houston,174,35.89,94.03,97.35,50.0,2.405,17.77,32.4,32.7
2024-04-13,Los Angeles,169,38.21,85.14,83.12,47.6,2.586,22.85,26.9,34.3
2023-03-24,San Antonio,132,25.74,59.66,99.41,49.07,2.387,15.14,33.4,10.9
2023-07-03,Phoenix,138,32.99,68.55,71.85,60.59,2.534,14.76,11.6,67.8
2023-03-20,Los Angeles,140,35.8,84.45,103.99,53.89,2.491,21.47,37.8,26.0
2023-06-18,Phoenix,149,33.51,67.44,79.76,48.06,2.492,15.42,22.9,50.3
2023-04-25,Jacksonville,116,28.1,59.76,62.86,38.19,2.292,16.11,25.1,42.0
2023-06-01,San Diego,107,22.52,56.68,63.46,36.96,1.492,,18.4,36.3
2023-06-04,Columbus,112,25.14,53.22,76.08,37.03,1.785,14.08,30.0,43.7
2023-07-29,Dallas,80,19.81,42.17,50.19,48.68,2.206,15.3,8.8,56.0
2024-10-04,New York,99,22.06,47.12,54.93,38.17,2.344,15.72,0.0,75.6
2023-10-28,San Antonio,113,24.89,55.91,56.96,42.47,,17.49,-0.5,84.0
2024-11-29,Dallas,107,22.89,50.42,57.42,46.65,2.076,21.03,9.1,57.9
2023-05-16,San Diego,110,22.23,53.02,89.37,34.85,1.534,9.37,37.5,42.6
2023-12-22,San Antonio,98,25.43,53.49,55.29,42.35,2.1,14.92,18.0,44.6
2024-03-30,Jacksonville,112,25.71,51.72,82.58,38.07,1.416,12.37,29.3,39.4
2024-10-22,New York,135,29.56,60.45,,45.46,2.144,10.76,-7.7,94.7
2023-10-26,Houston,101,24.8,54.3,65.43,49.24,3.205,20.3,4.8,76.1
2023-03-06,New York,112,25.18,61.7,76.86,47.66,2.109,18.42,30.0,40.0
2023-08-26,Columbus,105,25.59,47.67,55.83,40.0,2.085,12.73,6.7,
2024-06-16,Austin,84,23.52,48.99,52.6,44.87,1.264,10.11,21.7,53.3
2023-12-10,San Antonio,95,21.37,36.57,47.94,42.6,2.207,15.88,10.0,63.8
2024-08-15,Philadelphia,94,23.43,43.11,59.4,44.43,2.581,19.7,13.5,86.2
2024-11-02,Austin,85,16.8,40.2,64.69,40.62,1.885,16.97,8.1,80.3
2023-12-01,San Diego,51,17.71,39.25,45.18,42.77,1.762,10.89,7.9,75.4
2024-08-30,Austin,92,21.8,52.35,63.43,45.46,2.147,16.83,-0.4,95.0
2024-12-14,Dallas,99,25.57,57.17,63.47,43.33,2.22,13.93,11.8,62.8
2024-07-15,San Diego,71,14.35,28.39,48.98,29.04,1.286,15.57,11.8,61.1
2024-04-13,Phoenix,140,34.96,82.65,106.76,55.22,2.253,17.07,33.5,28.5
2024-08-03,Chicago,113,25.72,50.79,51.64,48.68,1.792,17.39,3.2,69.4
2023-11-10,Chicago,97,23.07,55.69,62.2,41.21,1.821,19.43,,88.2
2023-09-24,Houston,129,29.33,65.37,63.82,49.48,2.403,23.64,-14.2,91.0
2024-05-10,Philadelphia,135,26.12,63.18,96.76,43.48,2.086,17.9,29.3,30.3
2023-10-23,Fort Worth,110,,45.32,63.54,43.14,2.046,14.73,15.7,68.6
2023-02-18,Chicago,140,34.28,77.99,112.22,47.63,2.12,17.75,35.0,33.3
2023-12-28,Phoenix,109,29.29,66.75,58.98,40.77,3.204,12.22,11.5,74.4
2024-04-11,Chicago,150,34.01,67.11,87.04,46.0,2.076,16.05,28.1,45.2
2024-09-25,Charlotte,99,21.16,39.36,54.26,41.56,2.292,11.58,-5.0,79.9
2023-06-14,Jacksonville,82,25.21,54.68,60.06,38.18,1.974,15.93,16.2,34.2
2024-07-02,Phoenix,114,,61.3,56.33,46.18,1.855,19.64,12.9,55.7
2023-07-06,Chicago,136,33.45,69.18,65.95,40.96,2.205,11.83,11.3,56.3
2024-12-26,Jacksonville,114,25.04,46.03,59.73,34.02,1.564,12.08,16.1,67.5
2024-11-13,Fort Worth,102,25.43,50.08,55.46,33.13,2.41,17.23,3.1,76.0
2023-06-07,Chicago,126,27.66,64.05,72.85,43.6,2.462,19.59,28.8,39.4
2023-09-01,Los Angeles,124,28.25,55.68,61.92,62.45,2.497,14.76,0.9,59.0
2023-02-12,Philadelphia,123,27.42,61.98,76.86,40.37,2.258,17.0,27.6,41.4
2024-08-11,Chicago,107,25.79,50.52,60.32,41.94,2.705,21.86,7.7,70.5
2024-03-27,Phoenix,143,33.77,67.82,65.93,52.71,2.454,23.12,24.9,25.4
2024-01-14,Chicago,110,25.43,61.51,63.91,48.09,2.095,14.82,10.0,34.2
2023-07-30,Dallas,106,24.12,45.39,80.45,48.43,2.413,10.53,-3.7,64.7
2024-12-25,New York,118,21.64,44.38,70.75,35.08,2.349,,11.5,72.1
2024-11-12,Philadelphia,118,25.06,57.49,47.15,43.04,1.537,15.58,1.3,86.9
2023-12-19,Chicago,112,27.74,57.85,70.74,42.62,2.135,19.88,,31.0
2024-01-17,San Diego,125,20.82,51.74,102.52,46.69,1.67,8.62,,48.4
2024-07-06,Chicago,122,29.29,61.31,57.42,46.37,2.167,17.8,15.2,60.4
2024-06-30,Phoenix,146,,72.39,70.75,44.42,3.08,11.84,17.9,65.1
2023-05-05,Charlotte,110,25.45,58.17,69.18,29.37,2.571,12.0,25.0,31.3
2023-01-26,San Antonio,119,24.65,56.21,94.03,46.0,2.328,,34.5,53.3
2024-05-26,Fort Worth,110,26.79,67.81,73.28,42.68,2.221,19.32,26.1,38.1
2023-05-29,San Diego,103,26.74,64.27,40.18,33.13,1.855,6.36,19.7,28.1
2023-11-24,Chicago,103,24.73,46.68,49.01,44.62,2.699,11.71,5.0,80.4
2023-01-05,Jacksonville,83,21.72,53.47,58.41,38.55,2.136,20.44,17.8,77.3
2024-07-13,Dallas,97,22.86,59.42,56.23,,2.653,13.01,15.5,73.1
2023-12-06,Austin,87,22.95,33.3,48.73,42.85,2.235,17.57,15.5,67.0
2024-12-23,Phoenix,117,26.16,63.87,71.83,44.46,2.884,25.21,12.3,56.9
2024-04-30,Charlotte,118,25.88,59.19,88.82,42.87,1.907,18.44,35.2,26.0
2023-10-24,Fort Worth,94,19.9,52.46,53.66,43.73,2.357,13.78,,86.3
2024-08-10,Austin,97,24.54,51.47,37.38,29.74,1.826,17.23,13.3,77.8
2023-05-31,Fort Worth,111,29.88,57.08,58.12,45.23,2.613,16.57,21.0,51.5
2024-08-01,Jacksonville,106,25.59,57.0,,37.7,1.888,19.15,12.4,82.0
2024-03-28,Philadelphia,146,34.84,72.06,93.94,,2.344,17.0,34.3,54.2
2024-12-06,Los Angeles,127,25.8,66.08,71.8,53.06,2.735,17.54,-0.6,78.3
2024-05-05,Charlotte,136,31.19,69.26,79.3,44.88,1.959,18.22,24.9,36.3
2023-02-11,Chicago,115,29.64,66.86,73.83,44.17,2.578,,25.9,27.3
2024-11-25,Dallas,86,23.52,48.49,58.58,45.04,1.921,19.09,11.4,73.7
2023-04-30,Phoenix,153,35.33,74.5,110.26,48.09,2.328,15.74,36.6,15.3
2023-01-26,San Antonio,96,24.66,60.09,71.59,48.97,1.882,12.07,23.7,52.4
2024-09-24,Columbus,86,21.09,35.12,55.35,43.61,2.493,12.5,1.4,
2023-08-14,San Diego,82,21.62,47.85,55.22,32.29,1.973,12.77,-4.8,68.5
2024-01-01,Los Angeles,141,30.5,71.83,62.56,57.62,2.697,21.43,14.9,66.9
2023-12-01,New York,105,24.88,52.11,51.59,43.37,1.875,17.87,,68.1
